activity_vector,freezing_vector,animal_name,condition
0.5583213402918096,1,astro5,cxta
0.5161492869733088,1,astro5,cxta
0.5293781385460469,1,astro5,cxta
0.5290677554548068,1,astro5,cxta
0.5145961481538166,1,astro5,cxta
0.5197716516115781,1,astro5,cxta
0.5522749136637324,1,astro5,cxta
0.5321912153317004,1,astro5,cxta
0.5015200091776292,1,astro5,cxta
0.5455859609049339,1,astro5,cxta
0.5494283460823948,1,astro5,cxta
0.5301210824972697,1,astro5,cxta
0.4951436818576273,1,astro5,cxta
0.5161535624131102,1,astro5,cxta
0.5386589188479236,1,astro5,cxta
0.5302106477100896,1,astro5,cxta
0.5136610902793747,1,astro5,cxta
0.4903998535124309,1,astro5,cxta
0.4931566390254259,1,astro5,cxta
0.5097498493729343,1,astro5,cxta
0.55397253335152,1,astro5,cxta
0.4888288406898196,1,astro5,cxta
0.5422032235535417,1,astro5,cxta
0.5687536794491982,1,astro5,cxta
0.5266376042399216,1,astro5,cxta
0.5189106158075061,1,astro5,cxta
0.4906503747341962,1,astro5,cxta
0.5117675031119481,1,astro5,cxta
0.5239286517088539,1,astro5,cxta
0.48901073134825424,1,astro5,cxta
0.49018731513078073,1,astro5,cxta
0.511004449717665,1,astro5,cxta
0.5224829117477353,1,astro5,cxta
0.5283446810423467,1,astro5,cxta
0.5150360917502524,1,astro5,cxta
0.49294154658145156,1,astro5,cxta
0.5239581160387186,1,astro5,cxta
0.5199238786584839,1,astro5,cxta
0.561991969176185,1,astro5,cxta
0.535818376291761,1,astro5,cxta
0.5400629427154862,1,astro5,cxta
0.5207594948598007,1,astro5,cxta
0.5057762997328482,1,astro5,cxta
0.5061012703749412,1,astro5,cxta
0.49907175965652895,1,astro5,cxta
0.5018175845577846,1,astro5,cxta
0.5372448970041818,1,astro5,cxta
0.5379553780109447,1,astro5,cxta
0.546373947428281,1,astro5,cxta
0.5705328638402286,1,astro5,cxta
0.5138901932307989,1,astro5,cxta
0.5339197027358703,1,astro5,cxta
0.47669368771111564,1,astro5,cxta
0.5016740962685451,1,astro5,cxta
0.5341491958282378,1,astro5,cxta
0.5318497969350457,0,astro5,cxta
0.5261762285498137,0,astro5,cxta
0.5084268252745222,0,astro5,cxta
0.4807363632582648,0,astro5,cxta
0.524987427536565,0,astro5,cxta
0.5181595055367175,0,astro5,cxta
0.50131605025445,0,astro5,cxta
0.5073900737113469,0,astro5,cxta
0.5520484038999337,0,astro5,cxta
0.5532844587361871,0,astro5,cxta
0.5550455767149204,0,astro5,cxta
0.5331949379511984,0,astro5,cxta
0.5292199779272698,0,astro5,cxta
0.48479297839740576,0,astro5,cxta
0.504763337400499,0,astro5,cxta
0.5562956721586924,0,astro5,cxta
0.5615388717170345,0,astro5,cxta
0.5415569438223206,0,astro5,cxta
0.5311223601211734,0,astro5,cxta
0.4985072106263647,0,astro5,cxta
0.5190044466359484,0,astro5,cxta
0.5354545512903339,0,astro5,cxta
0.5387496462667914,0,astro5,cxta
0.5213885271522768,0,astro5,cxta
0.544452219604596,0,astro5,cxta
0.5282453336149857,0,astro5,cxta
0.5535854039074554,0,astro5,cxta
0.5777100038442257,0,astro5,cxta
0.5543285533011157,0,astro5,cxta
0.5253670479089868,0,astro5,cxta
0.5445717189221914,0,astro5,cxta
0.5387674780240674,0,astro5,cxta
0.5301928189027676,0,astro5,cxta
0.5351831230050289,0,astro5,cxta
0.5389745270984574,0,astro5,cxta
0.5010287426227095,0,astro5,cxta
0.5195565638441746,0,astro5,cxta
0.5248155884984068,0,astro5,cxta
0.5001689203360099,0,astro5,cxta
0.49038608959123053,0,astro5,cxta
0.5419027134948199,0,astro5,cxta
0.5555584110405238,0,astro5,cxta
0.5482185794294901,0,astro5,cxta
0.49983137791597454,0,astro5,cxta
0.5325690528132014,0,astro5,cxta
0.5258074215219144,0,astro5,cxta
0.5560820856414828,0,astro5,cxta
0.5765025261185619,0,astro5,cxta
0.5966778467245509,0,astro5,cxta
0.5651230365586292,0,astro5,cxta
0.5704049225347503,0,astro5,cxta
0.5726211467294724,0,astro5,cxta
0.5443812758117527,0,astro5,cxta
0.5474193123470085,0,astro5,cxta
0.5784536639616332,0,astro5,cxta
0.5742839174827571,0,astro5,cxta
0.6017656278873471,0,astro5,cxta
0.5781537191310809,0,astro5,cxta
0.6227597249517145,0,astro5,cxta
0.6038778262974714,0,astro5,cxta
0.5651220562586768,0,astro5,cxta
0.6053833318743905,0,astro5,cxta
0.6047602733938481,0,astro5,cxta
0.6192391027449481,0,astro5,cxta
0.6685239653253313,0,astro5,cxta
0.6737789753466499,0,astro5,cxta
0.6912800177796199,0,astro5,cxta
0.6591586150076124,0,astro5,cxta
0.6749083020856422,0,astro5,cxta
0.6638808166668277,0,astro5,cxta
0.6029226974367095,0,astro5,cxta
0.6436187740170345,0,astro5,cxta
0.6388211595756282,0,astro5,cxta
0.6589082764882904,0,astro5,cxta
0.6861457084992003,0,astro5,cxta
0.6488868999435641,0,astro5,cxta
0.685618973725709,0,astro5,cxta
0.6894840136453443,0,astro5,cxta
0.6812929452553484,0,astro5,cxta
0.7143883566664793,0,astro5,cxta
0.6656689861326158,0,astro5,cxta
0.6853100662997955,0,astro5,cxta
0.709908038879627,0,astro5,cxta
0.7302881878655475,0,astro5,cxta
0.706861254033064,0,astro5,cxta
0.7059457424814024,0,astro5,cxta
0.7461987659353773,0,astro5,cxta
0.7113061800517364,0,astro5,cxta
0.7762899539378845,0,astro5,cxta
0.7871122384917533,0,astro5,cxta
0.7916045631239305,0,astro5,cxta
0.8380275707825579,0,astro5,cxta
0.8001260122433127,0,astro5,cxta
0.7628381076692785,0,astro5,cxta
0.8132355474315832,0,astro5,cxta
0.8041987756271223,0,astro5,cxta
0.790715946634015,0,astro5,cxta
0.8115265896165673,0,astro5,cxta
0.8491238477518616,0,astro5,cxta
0.8156737818179252,0,astro5,cxta
0.836299922359484,0,astro5,cxta
0.8121515446322013,0,astro5,cxta
0.8199168726820981,0,astro5,cxta
0.8192126620160349,0,astro5,cxta
0.8868530749200302,0,astro5,cxta
0.8926927608310922,0,astro5,cxta
0.8506127964656063,0,astro5,cxta
0.8768793877167137,0,astro5,cxta
0.9221298539912762,0,astro5,cxta
0.9098621605421964,0,astro5,cxta
0.9181344062792629,0,astro5,cxta
0.9301532002263362,0,astro5,cxta
0.9114510309651995,0,astro5,cxta
0.9494233015382461,0,astro5,cxta
1.0290094713980191,0,astro5,cxta
1.0138713042286611,0,astro5,cxta
0.9781702165091332,0,astro5,cxta
0.9977843682937532,0,astro5,cxta
1.056018049287448,0,astro5,cxta
1.0669085797990907,0,astro5,cxta
1.0681434780738874,0,astro5,cxta
1.1125095705011407,0,astro5,cxta
1.1313912438571716,0,astro5,cxta
1.202112644538947,0,astro5,cxta
1.2249539933100588,0,astro5,cxta
1.266342697728153,0,astro5,cxta
1.3188438493240502,0,astro5,cxta
1.3326015452942495,0,astro5,cxta
1.3974384267426194,0,astro5,cxta
1.4074821139273925,0,astro5,cxta
1.4114858384829683,0,astro5,cxta
1.4037558011933666,0,astro5,cxta
1.3989631236975755,0,astro5,cxta
1.4261356773587073,0,astro5,cxta
1.4162048742172182,0,astro5,cxta
1.4513557174975757,0,astro5,cxta
1.4920784091337496,0,astro5,cxta
1.5218963650496382,0,astro5,cxta
1.5251114084388544,0,astro5,cxta
1.5083497389374885,0,astro5,cxta
1.5310962167083084,0,astro5,cxta
1.5725435491209379,0,astro5,cxta
1.5551512904796667,0,astro5,cxta
1.615822582941853,0,astro5,cxta
1.622688456732198,0,astro5,cxta
1.6545990625399416,0,astro5,cxta
1.682857364458852,0,astro5,cxta
1.6565393960338706,0,astro5,cxta
1.6332079206893415,0,astro5,cxta
1.6814198282943509,0,astro5,cxta
1.7521725628530254,0,astro5,cxta
1.7574838240500474,0,astro5,cxta
1.800664607483892,0,astro5,cxta
1.8276647501294085,0,astro5,cxta
1.855742821670122,0,astro5,cxta
1.8740178110767023,0,astro5,cxta
1.883732775656036,0,astro5,cxta
1.8955242331879338,0,astro5,cxta
1.900810078121444,0,astro5,cxta
1.9157399312621566,0,astro5,cxta
1.9151812733997684,0,astro5,cxta
1.907891829597638,0,astro5,cxta
1.9325595226779115,0,astro5,cxta
1.9090414977146941,0,astro5,cxta
1.9153809146086986,0,astro5,cxta
1.8739951153984018,0,astro5,cxta
1.8326302558258263,0,astro5,cxta
1.841626261251655,0,astro5,cxta
1.8497984695717422,0,astro5,cxta
1.9216939955832566,0,astro5,cxta
1.8723515769421002,0,astro5,cxta
1.850680674048631,0,astro5,cxta
1.8159052549880523,0,astro5,cxta
1.7585861497514177,0,astro5,cxta
1.7066056232167117,0,astro5,cxta
1.676166835318033,0,astro5,cxta
1.716880068964288,0,astro5,cxta
1.693762324492624,0,astro5,cxta
1.7016164358743462,0,astro5,cxta
1.699793336657164,0,astro5,cxta
1.708853191577617,0,astro5,cxta
1.6988034346577792,0,astro5,cxta
1.6546923660670907,0,astro5,cxta
1.6592491466179289,0,astro5,cxta
1.6552671053802117,0,astro5,cxta
1.6502616479344645,0,astro5,cxta
1.6841023052305435,0,astro5,cxta
1.650703113872632,0,astro5,cxta
1.7061750310467059,0,astro5,cxta
1.753223578297722,0,astro5,cxta
1.7606934869429878,0,astro5,cxta
1.7933012885824697,0,astro5,cxta
1.8151242554524734,0,astro5,cxta
1.8115307783783854,0,astro5,cxta
1.7164918783068854,0,astro5,cxta
1.7068025767229178,0,astro5,cxta
1.6846650141227886,0,astro5,cxta
1.6517592072406821,0,astro5,cxta
1.6143962501278961,0,astro5,cxta
1.5144762126718956,0,astro5,cxta
1.519015530644991,0,astro5,cxta
1.487052796080261,0,astro5,cxta
1.5134260696760382,0,astro5,cxta
1.466405647744239,0,astro5,cxta
1.4367545618069355,0,astro5,cxta
1.4515597466745138,0,astro5,cxta
1.4416784453325493,0,astro5,cxta
1.473969040894829,1,astro5,cxta
1.409218784224758,1,astro5,cxta
1.4279434178312618,1,astro5,cxta
1.4023319040279167,1,astro5,cxta
1.3897320989167428,1,astro5,cxta
1.3954323303297682,1,astro5,cxta
1.393327075510994,1,astro5,cxta
1.3743669374702627,1,astro5,cxta
1.3269434746111142,1,astro5,cxta
1.2960366665341323,1,astro5,cxta
1.278315687777156,1,astro5,cxta
1.2935097474612274,1,astro5,cxta
1.2478018669262292,1,astro5,cxta
1.2308575416090701,1,astro5,cxta
1.176069353161925,1,astro5,cxta
1.1483469433803943,1,astro5,cxta
1.111165349167149,1,astro5,cxta
1.1090077874040734,1,astro5,cxta
1.0752475805383543,1,astro5,cxta
1.0599518525956322,1,astro5,cxta
1.0801440322044509,1,astro5,cxta
1.0192355197702705,1,astro5,cxta
1.0178823170805003,0,astro5,cxta
0.9885418490751656,0,astro5,cxta
0.9741494706281411,0,astro5,cxta
0.9505303839235076,0,astro5,cxta
0.9527185658025834,0,astro5,cxta
0.9326253456401312,0,astro5,cxta
0.8901522487821839,0,astro5,cxta
0.86571021439043,0,astro5,cxta
0.8937142329729133,0,astro5,cxta
0.8876317090576902,0,astro5,cxta
0.8913861602873523,0,astro5,cxta
0.8670148164250785,0,astro5,cxta
0.8777580589346626,0,astro5,cxta
0.8992819005405727,0,astro5,cxta
0.8395438347946892,0,astro5,cxta
0.800734040149909,0,astro5,cxta
0.7608280306378518,0,astro5,cxta
0.7876940643810094,0,astro5,cxta
0.8071175742590903,0,astro5,cxta
0.7821398260602733,0,astro5,cxta
0.7730890192068333,0,astro5,cxta
0.7874870458775328,0,astro5,cxta
0.8115069113679887,0,astro5,cxta
0.8011068746061102,0,astro5,cxta
0.7901841163289526,0,astro5,cxta
0.8104689935868309,0,astro5,cxta
0.7680366678438143,0,astro5,cxta
0.7540979486508775,0,astro5,cxta
0.7813545063456995,0,astro5,cxta
0.7579176052921207,0,astro5,cxta
0.7398305971935428,0,astro5,cxta
0.7395170517042087,0,astro5,cxta
0.718396053429349,0,astro5,cxta
0.7314592329035784,0,astro5,cxta
0.7661106644453731,0,astro5,cxta
0.6803209001962383,0,astro5,cxta
0.6903255438711376,0,astro5,cxta
0.6812854659978136,0,astro5,cxta
0.6541094443162518,0,astro5,cxta
0.6654148453017541,0,astro5,cxta
0.6555586012245962,0,astro5,cxta
0.6015272388195204,0,astro5,cxta
0.6539053677840823,0,astro5,cxta
0.6275509362461302,0,astro5,cxta
0.5914331715700684,0,astro5,cxta
0.6013906937214294,0,astro5,cxta
0.6133268320173911,0,astro5,cxta
0.6424878339905293,0,astro5,cxta
0.6052712766436146,0,astro5,cxta
0.6080720155463544,0,astro5,cxta
0.6209471057629646,0,astro5,cxta
0.6182172254806494,0,astro5,cxta
0.6258427126226661,0,astro5,cxta
0.6290693512510542,0,astro5,cxta
0.6266807312482852,0,astro5,cxta
0.6508033487085393,0,astro5,cxta
0.6223107362202176,0,astro5,cxta
0.681645395016509,0,astro5,cxta
0.6470190319365633,0,astro5,cxta
0.6566182705243199,0,astro5,cxta
0.6477412857564117,0,astro5,cxta
0.6379990882674799,0,astro5,cxta
0.6096931942198331,0,astro5,cxta
0.6133922448349749,0,astro5,cxta
0.6220733090481645,0,astro5,cxta
0.6542941997531586,0,astro5,cxta
0.649641262969138,0,astro5,cxta
0.5898804849494075,0,astro5,cxta
0.6335883160122872,0,astro5,cxta
0.6381249492746403,0,astro5,cxta
0.5993410196650806,0,astro5,cxta
0.6438138783010927,0,astro5,cxta
0.6774000518461234,0,astro5,cxta
0.6500763896773456,0,astro5,cxta
0.6260233734648143,0,astro5,cxta
0.6484869185805815,0,astro5,cxta
0.6433930636166878,0,astro5,cxta
0.6474427222498462,0,astro5,cxta
0.6353954841924127,0,astro5,cxta
0.6400497283453551,0,astro5,cxta
0.6320526786882353,0,astro5,cxta
0.6031650642574217,0,astro5,cxta
0.6139489403730484,0,astro5,cxta
0.5809899378052522,0,astro5,cxta
0.6208066455581619,0,astro5,cxta
0.6101267040932802,0,astro5,cxta
0.6090101401040058,0,astro5,cxta
0.5958467844790619,0,astro5,cxta
0.603709686331487,1,astro5,cxta
0.6244654238115415,1,astro5,cxta
0.6013397622769522,1,astro5,cxta
0.6244577029086374,1,astro5,cxta
0.658169316357841,1,astro5,cxta
0.6082502443218936,1,astro5,cxta
0.6038131713171636,1,astro5,cxta
0.5895423120159758,1,astro5,cxta
0.596241512536656,1,astro5,cxta
0.5989001355777888,1,astro5,cxta
0.6165391095152504,1,astro5,cxta
0.5896416838632923,1,astro5,cxta
0.5975493052605291,1,astro5,cxta
0.579668566142812,1,astro5,cxta
0.547794011308397,1,astro5,cxta
0.5831248355353188,1,astro5,cxta
0.5923209437838944,1,astro5,cxta
0.5904748239528906,1,astro5,cxta
0.5429366439324582,1,astro5,cxta
0.5792776866404532,1,astro5,cxta
0.5972027435564609,1,astro5,cxta
0.6157270569933072,1,astro5,cxta
0.6417130445749472,1,astro5,cxta
0.635412154902559,1,astro5,cxta
0.5966376889102297,1,astro5,cxta
0.650643869950994,1,astro5,cxta
0.6257386692575061,1,astro5,cxta
0.6122373637210022,1,astro5,cxta
0.6110982717660347,1,astro5,cxta
0.59474587055502,1,astro5,cxta
0.5670043405719666,1,astro5,cxta
0.6159697171428246,1,astro5,cxta
0.6180301255300191,1,astro5,cxta
0.610796143919124,1,astro5,cxta
0.5872870770065843,1,astro5,cxta
0.612198663600087,1,astro5,cxta
0.6092089884822398,1,astro5,cxta
0.6088165199328006,1,astro5,cxta
0.6285179221149901,1,astro5,cxta
0.628391976245044,1,astro5,cxta
0.6661804992529993,1,astro5,cxta
0.5944162277379079,1,astro5,cxta
0.6060053728640775,1,astro5,cxta
0.6302401978363118,1,astro5,cxta
0.6063351287208827,1,astro5,cxta
0.6067671300402704,1,astro5,cxta
0.5892029264341282,1,astro5,cxta
0.5880527841538131,1,astro5,cxta
0.6118001962258754,1,astro5,cxta
0.6016840873373807,1,astro5,cxta
0.6190255324330344,1,astro5,cxta
0.581950922133742,1,astro5,cxta
0.6100582223036027,1,astro5,cxta
0.5981520369807845,1,astro5,cxta
0.5896242436193235,1,astro5,cxta
0.5790425521087271,1,astro5,cxta
0.5628400484680244,1,astro5,cxta
0.5920884194982666,1,astro5,cxta
0.5471875849748044,1,astro5,cxta
0.5580668166554298,0,astro5,cxta
0.5613119044839678,0,astro5,cxta
0.5999290074364642,0,astro5,cxta
0.5633020799996505,0,astro5,cxta
0.5707591725801895,0,astro5,cxta
0.5930290863613871,0,astro5,cxta
0.5752315138157452,0,astro5,cxta
0.5494798403379165,0,astro5,cxta
0.5752206865594759,0,astro5,cxta
0.5651899553926469,0,astro5,cxta
0.5450623060517573,0,astro5,cxta
0.5609962836898,0,astro5,cxta
0.5666190768965598,0,astro5,cxta
0.5793752671129354,0,astro5,cxta
0.5804513278537462,0,astro5,cxta
0.5883273741534899,0,astro5,cxta
0.5688595042677448,0,astro5,cxta
0.5534912697954422,0,astro5,cxta
0.588633297099708,0,astro5,cxta
0.6015924037759394,0,astro5,cxta
0.5795582241824991,0,astro5,cxta
0.5435519995321494,0,astro5,cxta
0.5484020489039746,0,astro5,cxta
0.5491050011522383,0,astro5,cxta
0.5644849366443753,0,astro5,cxta
0.5677682463337421,0,astro5,cxta
0.5238687543960836,0,astro5,cxta
0.5295371298392212,0,astro5,cxta
0.5839313023197173,0,astro5,cxta
0.5683421806812501,1,astro5,cxta
0.5765689100947932,1,astro5,cxta
0.5681161157297512,1,astro5,cxta
0.5923939963256791,1,astro5,cxta
0.5579665855000824,1,astro5,cxta
0.5763173844151621,1,astro5,cxta
0.5497491862891319,1,astro5,cxta
0.5307506438460231,1,astro5,cxta
0.5588454033996256,1,astro5,cxta
0.5706851031735087,1,astro5,cxta
0.5960474491365274,1,astro5,cxta
0.5895318377293163,1,astro5,cxta
0.5320804517546271,1,astro5,cxta
0.5178873364331278,1,astro5,cxta
0.5346102150932054,1,astro5,cxta
0.5398053685037779,1,astro5,cxta
0.5127832077089363,1,astro5,cxta
0.5442107931956175,1,astro5,cxta
0.5845992525879572,1,astro5,cxta
0.5654145813926945,1,astro5,cxta
0.5789672737640605,1,astro5,cxta
0.597875031680773,1,astro5,cxta
0.5603715299417308,1,astro5,cxta
0.5763796454705847,1,astro5,cxta
0.5594653755182126,1,astro5,cxta
0.6042305363345493,1,astro5,cxta
0.5790554501409572,1,astro5,cxta
0.6068847161019015,1,astro5,cxta
0.5871548961975741,1,astro5,cxta
0.5523047367114329,1,astro5,cxta
0.5845285904044433,1,astro5,cxta
0.580313522199448,1,astro5,cxta
0.5884701179184922,1,astro5,cxta
0.6180178391594782,1,astro5,cxta
0.5714901878118887,1,astro5,cxta
0.6193390167060249,1,astro5,cxta
0.5971763071012178,1,astro5,cxta
0.600087990872931,1,astro5,cxta
0.6290942672664811,1,astro5,cxta
0.6589123225696243,1,astro5,cxta
0.6336958800196543,0,astro5,cxta
0.6153759248390697,0,astro5,cxta
0.6076176168872064,0,astro5,cxta
0.6173032572436261,0,astro5,cxta
0.6433540110961438,1,astro5,cxta
0.6460689411115205,1,astro5,cxta
0.6427445194401817,1,astro5,cxta
0.6377420068063159,1,astro5,cxta
0.6409501846743028,1,astro5,cxta
0.5928619954044182,1,astro5,cxta
0.5787873803414548,1,astro5,cxta
0.6026790900688079,1,astro5,cxta
0.5917544275869322,1,astro5,cxta
0.5659406469230642,1,astro5,cxta
0.6381834476301724,1,astro5,cxta
0.593821989086528,1,astro5,cxta
0.6010778146986008,1,astro5,cxta
0.5533213459691068,1,astro5,cxta
0.5721180704707056,1,astro5,cxta
0.5889848966642058,1,astro5,cxta
0.598628906661368,1,astro5,cxta
0.6039622875700396,0,astro5,cxta
0.5622531932076201,0,astro5,cxta
0.5974371015333628,0,astro5,cxta
0.5707455028392653,0,astro5,cxta
0.5735832193432687,0,astro5,cxta
0.5817625269949149,0,astro5,cxta
0.5592889012521388,0,astro5,cxta
0.5544102245300944,0,astro5,cxta
0.5327479723372839,0,astro5,cxta
0.541049459498637,0,astro5,cxta
0.5574008036296949,0,astro5,cxta
0.530229031433665,0,astro5,cxta
0.5908110165190222,0,astro5,cxta
0.57977239808858,0,astro5,cxta
0.5579481299137997,1,astro5,cxta
0.5359594986139922,1,astro5,cxta
0.5309020072649852,1,astro5,cxta
0.5595251966527787,1,astro5,cxta
0.5356280777546963,1,astro5,cxta
0.5094457571221492,1,astro5,cxta
0.5380351743975638,1,astro5,cxta
0.5777632240736919,1,astro5,cxta
0.5346107261002953,1,astro5,cxta
0.5463705339961797,1,astro5,cxta
0.5439343667993018,1,astro5,cxta
0.558476448818524,1,astro5,cxta
0.5809130166632989,1,astro5,cxta
0.5763854497245129,1,astro5,cxta
0.5497960001973883,1,astro5,cxta
0.5463333068197972,1,astro5,cxta
0.5220825374046201,1,astro5,cxta
0.5687140390149601,1,astro5,cxta
0.5940659660044554,1,astro5,cxta
0.5632107013513798,1,astro5,cxta
0.5325105538850179,1,astro5,cxta
0.5686507737259452,1,astro5,cxta
0.5444925160584216,1,astro5,cxta
0.5372117163152428,1,astro5,cxta
0.5010716347978929,1,astro5,cxta
0.5262545847591259,1,astro5,cxta
0.5509170091595291,1,astro5,cxta
0.5407687123922122,1,astro5,cxta
0.5244029332379564,1,astro5,cxta
0.5735183749635029,1,astro5,cxta
0.514356084411416,1,astro5,cxta
0.5263975136660807,1,astro5,cxta
0.524807346827112,1,astro5,cxta
0.5811871353945509,1,astro5,cxta
0.5631346446104308,1,astro5,cxta
0.5943492049848268,1,astro5,cxta
0.6012759887947899,1,astro5,cxta
0.6181726556275428,1,astro5,cxta
0.5671913813139614,1,astro5,cxta
0.5464407604392983,1,astro5,cxta
0.5574754040595711,1,astro5,cxta
0.5922582859613627,1,astro5,cxta
0.5534235556869107,1,astro5,cxta
0.553575291926581,1,astro5,cxta
0.5845991054736596,1,astro5,cxta
0.5676734134480463,1,astro5,cxta
0.5972233115376391,1,astro5,cxta
0.5720738337459517,1,astro5,cxta
0.5409713716799772,1,astro5,cxta
0.5775515358278859,1,astro5,cxta
0.5903502665314972,1,astro5,cxta
0.548159277600629,1,astro5,cxta
0.5687966674972136,1,astro5,cxta
0.5731557443403432,1,astro5,cxta
0.5403589906420676,1,astro5,cxta
0.57346448481433,1,astro5,cxta
0.5644830065918985,1,astro5,cxta
0.5486172124176312,1,astro5,cxta
0.5334752249684418,1,astro5,cxta
0.5450174731977073,1,astro5,cxta
0.5215821930756768,1,astro5,cxta
0.5270631356283055,1,astro5,cxta
0.5231365797479747,1,astro5,cxta
0.5038573308897489,1,astro5,cxta
0.5141595975403451,1,astro5,cxta
0.5084913605937759,1,astro5,cxta
0.5438699873096611,1,astro5,cxta
0.5660457326112576,1,astro5,cxta
0.5506868796690655,1,astro5,cxta
0.5667395472567122,1,astro5,cxta
0.5414055023048887,1,astro5,cxta
0.515272716719366,1,astro5,cxta
0.5358114282409046,1,astro5,cxta
0.5456908154232951,1,astro5,cxta
0.5609390915990412,1,astro5,cxta
0.5772462361236649,1,astro5,cxta
0.5471942415115917,1,astro5,cxta
0.5518817109251795,1,astro5,cxta
0.5472533459665713,1,astro5,cxta
0.5704633559865917,1,astro5,cxta
0.5866275061052011,1,astro5,cxta
0.5981084186380281,1,astro5,cxta
0.5628810107813618,1,astro5,cxta
0.5736384518737654,1,astro5,cxta
0.5458179270935735,1,astro5,cxta
0.5496825394033927,1,astro5,cxta
0.539193357511294,1,astro5,cxta
0.5385721449769563,1,astro5,cxta
0.5281508821958049,1,astro5,cxta
0.5401753149878946,1,astro5,cxta
0.5443638441446034,1,astro5,cxta
0.5706459097853988,1,astro5,cxta
0.5273440812562751,0,astro5,cxta
0.5439155911602666,0,astro5,cxta
0.5088945394782407,0,astro5,cxta
0.5443712428836424,0,astro5,cxta
0.5426231755849812,0,astro5,cxta
0.5334776416580173,0,astro5,cxta
0.5424129740775019,0,astro5,cxta
0.5466647014879054,0,astro5,cxta
0.5610897857775444,0,astro5,cxta
0.5527933892622403,0,astro5,cxta
0.5217172082036086,0,astro5,cxta
0.5011774423017364,0,astro5,cxta
0.5467243033055682,0,astro5,cxta
0.5562264304689218,0,astro5,cxta
0.5898130521321175,0,astro5,cxta
0.553066822928877,0,astro5,cxta
0.5116918162918259,0,astro5,cxta
0.5206736060529588,0,astro5,cxta
0.5117308550991102,0,astro5,cxta
0.5200540406186931,0,astro5,cxta
0.5351877901547857,0,astro5,cxta
0.5353970172984144,0,astro5,cxta
0.5434381085462607,0,astro5,cxta
0.5588125112448229,0,astro5,cxta
0.5841963332832468,0,astro5,cxta
0.6206000750002711,0,astro5,cxta
0.5641189252266274,0,astro5,cxta
0.5485454347509862,0,astro5,cxta
0.5402050338025569,0,astro5,cxta
0.5153052034828575,0,astro5,cxta
0.5838991121417838,0,astro5,cxta
0.5739575518752453,0,astro5,cxta
0.577977538441827,0,astro5,cxta
0.5523146490869986,0,astro5,cxta
0.5398921336610852,0,astro5,cxta
0.5463571144219964,0,astro5,cxta
0.5586024711267811,0,astro5,cxta
0.5639993714358412,0,astro5,cxta
0.5683904115239189,0,astro5,cxta
0.5614271278268053,0,astro5,cxta
0.5926047913924867,0,astro5,cxta
0.5695171087517664,0,astro5,cxta
0.5760356110652809,0,astro5,cxta
0.5794043372841525,0,astro5,cxta
0.6222031936184811,0,astro5,cxta
0.6155479439519099,0,astro5,cxta
0.5884654714090828,0,astro5,cxta
0.5705688125258063,0,astro5,cxta
0.552997028529828,0,astro5,cxta
0.589856839934871,0,astro5,cxta
0.5593172928778216,0,astro5,cxta
0.5800648027943682,0,astro5,cxta
0.6012840265052593,0,astro5,cxta
0.5687110472236997,0,astro5,cxta
0.6526613456570032,0,astro5,cxta
0.6391630819501133,0,astro5,cxta
0.5890240279118506,0,astro5,cxta
0.6395597019001759,0,astro5,cxta
0.6161061666206005,0,astro5,cxta
0.5973796349439014,0,astro5,cxta
0.6515325154501224,0,astro5,cxta
0.6433218451692397,0,astro5,cxta
0.6577659820547516,0,astro5,cxta
0.6846510166100921,0,astro5,cxta
0.7430282231422023,0,astro5,cxta
0.7269068658218966,0,astro5,cxta
0.7416318183573001,0,astro5,cxta
0.6947512197879642,0,astro5,cxta
0.6956728243264289,0,astro5,cxta
0.7380624735255189,0,astro5,cxta
0.7072574867278637,0,astro5,cxta
0.7715314857225579,0,astro5,cxta
0.7348810795348591,0,astro5,cxta
0.7596770710871122,0,astro5,cxta
0.7516350095480725,0,astro5,cxta
0.7551256818470754,1,astro5,cxta
0.8364918790149641,1,astro5,cxta
0.8108306062263391,1,astro5,cxta
0.827000847816591,1,astro5,cxta
0.814880561136077,1,astro5,cxta
0.8251664765177202,1,astro5,cxta
0.833123864686,1,astro5,cxta
0.8907720565467482,1,astro5,cxta
0.8413573590407974,1,astro5,cxta
0.8965213234855353,1,astro5,cxta
0.9289105730864121,1,astro5,cxta
0.9074873323648759,1,astro5,cxta
0.9728877679793396,1,astro5,cxta
0.9804815309298935,1,astro5,cxta
1.0844524650164271,1,astro5,cxta
1.067372739485052,1,astro5,cxta
1.04418966733707,1,astro5,cxta
1.0562050526668458,1,astro5,cxta
1.109025154404107,1,astro5,cxta
1.0851982100777464,1,astro5,cxta
1.0828358786747327,1,astro5,cxta
1.104270486385339,1,astro5,cxta
1.097413670890104,1,astro5,cxta
1.0945081784674586,1,astro5,cxta
1.070612902292453,1,astro5,cxta
1.109851422734158,1,astro5,cxta
1.1350941142669644,1,astro5,cxta
1.1535893440010019,1,astro5,cxta
1.21516782662358,1,astro5,cxta
1.2493457336704883,1,astro5,cxta
1.2321852124716177,1,astro5,cxta
1.2604840774265464,0,astro5,cxta
1.2425357402974675,0,astro5,cxta
1.2691910824452572,0,astro5,cxta
1.2795909112265023,0,astro5,cxta
1.297849676554972,0,astro5,cxta
1.308078388900521,0,astro5,cxta
1.271468580839854,0,astro5,cxta
