"","pred_a1","pred_a0","pred_mu","pred_sigma","pred_mu_sigma","variance","mean_peak","mu_1","mu_2","mu_3","mu_4","mu_5","mu_6","mu_7","mu_8","CellID","animal"
"1366","0","0","1.3","3.3","0.1","0.0547722557505165","1.16","1.2","1.1","1.2","1.1","1.2",NA,NA,NA,"1366","M10"
"1367","0","0","3.3","3.9","1.2","1.87269858760026","3.38","3.5","4.7","5.2","3.1","0.4",NA,NA,NA,"1367","M10"
"1368","0","0","15.4","1.3","1.3","4.39977272140278","17.64","15.8","25.5","15.7","15.9","15.3",NA,NA,NA,"1368","M10"
"1369","0","0","3.5","2.9","4.5","4.1398067587751","3.34","2.2","2.4","10.6","0.4","1.1",NA,NA,NA,"1369","M10"
"137","0","0","1.3","2.3","0.3","0.923760430703401","1.26666666666667","1.8","0.2","1.8",NA,NA,NA,NA,NA,"137","F5."
"1370","0","0","2","2.7","0.4","0.327108544675923","1.32","1.4","1.2","1.8","0.9","1.3",NA,NA,NA,"1370","M10"
"1371","0","0","21.4","2.1","15.4","18.3187881695269","21.24","34.1","2.3","35.5","0.1","34.2",NA,NA,NA,"1371","M10"
"138","0","0","3.1","1.6","0.5","0.854400374531753","2.9","2.1","2.8","3.8",NA,NA,NA,NA,NA,"138","F5."
"139","0","0","1.9","3.6","0.3","0.115470053837925","1.56666666666667","1.5","1.5","1.7",NA,NA,NA,NA,NA,"139","F5."
"14","0.1","0","2.8","5.7","2.8","1.38924439894498","3.2","2.5","2.3","4.8",NA,NA,NA,NA,NA,"14","F3."
"140","0","0","1.1","2.8","0.2","0.665832811847939","1.13333333333333","1.3","1.7","0.4",NA,NA,NA,NA,NA,"140","F5."
"141","0","0","1","2.6","0.8","1.4047538337137","1.53333333333333","1.4","3","0.2",NA,NA,NA,NA,NA,"141","F5."
"142","0","0","2.6","2.8","0.1","0","1.1","1.1","1.1","1.1",NA,NA,NA,NA,NA,"142","F5."
"143","0","0","1","2.9","0.2","1.0816653826392","1.3","2.5","0.4","1",NA,NA,NA,NA,NA,"143","F5."
"144","0","0","2.2","1.8","0.4","1.27410099024109","1.56666666666667","2.4","0.1","2.2",NA,NA,NA,NA,NA,"144","F5."
"145","0","0","2.1","3.8","0.8","1.45716619962629","2.46666666666667","4","1.1","2.3",NA,NA,NA,NA,NA,"145","F5."
"146","0","0","2.3","1.7","1.3","2.03059925473574","2.43333333333333","3.8","0.1","3.4",NA,NA,NA,NA,NA,"146","F5."
"147","0","0","3.5","2.8","0.2","0.1","3.6","3.7","3.5","3.6",NA,NA,NA,NA,NA,"147","F5."
"148","0","0","3.2","3.1","2.8","6.87192355409556","4.93333333333333","1.9","0.1","12.8",NA,NA,NA,NA,NA,"148","F5."
"149","0","0","3.1","2.4","0.3","0.55075705472861","3.46666666666667","4","2.9","3.5",NA,NA,NA,NA,NA,"149","F5."
"15","0","0","7.1","1.4","4.8","5.08461732417823","7.06666666666667","6","2.6","12.6",NA,NA,NA,NA,NA,"15","F3."
"150","0","0","2.1","1.7","0.4","1.41539158303748","1.16666666666667","2.8","0.4","0.3",NA,NA,NA,NA,NA,"150","F5."
"151","0","0","3","1.4","0.2","0.23094010767585","3.26666666666667","3.4","3.4","3",NA,NA,NA,NA,NA,"151","F5."
"152","0","0","3.9","1.8","0.4","1.87705443004014","2.26666666666667","3.3","0.1","3.4",NA,NA,NA,NA,NA,"152","F5."
"153","0","0","6.3","0.9","12","16.6857224396588","17.1666666666667","3.9","11.7","35.9",NA,NA,NA,NA,NA,"153","F5."
"154","0","0","3.4","3.3","0.3","1.1","3.2","4.3","2.1","3.2",NA,NA,NA,NA,NA,"154","F5."
"155","0","0","34.6","0","7.2","14.8334082395112","12.6","4.9","3.2","29.7",NA,NA,NA,NA,NA,"155","F5."
"156","0","0","8.2","0.6","10.6","13.7764291454644","16.1","6.6","31.9","9.8",NA,NA,NA,NA,NA,"156","F5."
"157","0","0","11.3","0.1","5.6","14.5925780221773","18.2333333333333","8.4","35","11.3",NA,NA,NA,NA,NA,"157","F5."
"158","0","0","6.8","8.4","3.6","4.74376784142451","6.23333333333333","11.7","3.8","3.2",NA,NA,NA,NA,NA,"158","F5."
"159","0","0","2.1","1.9","1.2","1.80092568789868","1.33333333333333","0.5","3.4","0.1",NA,NA,NA,NA,NA,"159","F5."
"16","0","0","3.1","1.3","0.1","0.0999999999999999","3.2","3.1","3.2","3.3",NA,NA,NA,NA,NA,"16","F3."
"160","0","0","28.1","0.5","4","11.6064637163953","27","33.5","13.6","33.9",NA,NA,NA,NA,NA,"160","F5."
"161","0","0","1.4","2.6","0.5","0.519615242270663","1.1","1.4","0.5","1.4",NA,NA,NA,NA,NA,"161","F5."
"162","0","0","17.2","1.4","3.2","4.89523577913601","16.5666666666667","12.1","15.8","21.8",NA,NA,NA,NA,NA,"162","F5."
"163","0.1","0","2.5","3.9","0.5","0.832666399786453","1.86666666666667","2.8","1.2","1.6",NA,NA,NA,NA,NA,"163","F5."
"164","0","0","3.2","3.1","0.2","0.305505046330389","3.26666666666667","3.2","3.6","3",NA,NA,NA,NA,NA,"164","F5."
"165","0","0","4","2.2","0.2","0.416333199893226","3.76666666666667","3.3","3.9","4.1",NA,NA,NA,NA,NA,"165","F5."
"166","0","0","3","3.4","2.1","2.17944947177034","2.7","3.7","0.2","4.2",NA,NA,NA,NA,NA,"166","F5."
"167","0","0","26.4","1.6","4.5","4.62853468533329","30.3333333333333","33.3","32.7","25",NA,NA,NA,NA,NA,"167","F5."
"168","0","0","2","3.1","0.1","0.0577350269189626","2.03333333333333","2","2.1","2",NA,NA,NA,NA,NA,"168","F5."
"169","0","0","37.1","0.4","2.2","3.55527776692623","41.9","45.9","40.7","39.1",NA,NA,NA,NA,NA,"169","F5."
"17","0","0","27.2","0","4.7","2.2722969289539","30.7333333333333","32.8","28.3","31.1",NA,NA,NA,NA,NA,"17","F3."
"170","0","0","1.2","2.7","0.2","0.802080627701064","1.43333333333333","1.5","0.6","2.2",NA,NA,NA,NA,NA,"170","F5."
"171","0","0","3.1","3.4","0.6","1.4047538337137","3.16666666666667","3.3","4.5","1.7",NA,NA,NA,NA,NA,"171","F5."
"172","0","0","7.1","0.2","3.3","0.458257569495584","1.8","1.4","2.3","1.7",NA,NA,NA,NA,NA,"172","F5."
"173","0","0","35.3","0.1","1.1","2.45424801789333","36.8333333333333","38.3","38.2","34",NA,NA,NA,NA,NA,"173","F5."
"174","0","0","4.3","0.1","2.7","4.10528115155751","6.63333333333333","10.1","2.1","7.7",NA,NA,NA,NA,NA,"174","F5."
"175","0","0","38.8","0","2.9","2.41315837303177","38.0666666666667","35.4","40.1","38.7",NA,NA,NA,NA,NA,"175","F5."
"176","0","0","0.7","0.8","0.4","0.636396103067893","0.55","1","0.1",NA,NA,NA,NA,NA,NA,"176","F6."
"177","0","0","25.8","0.1","4","0.212132034355967","34.45","34.6","34.3",NA,NA,NA,NA,NA,NA,"177","F6."
"178","0","0","1.2","1","1","0.636396103067893","1.15","1.6","0.7",NA,NA,NA,NA,NA,NA,"178","F6."
"179","0.1","0","1.2","4.3","1.5","1.5556349186104","1.2","2.3","0.1",NA,NA,NA,NA,NA,NA,"179","F6."
"18","0","0","1.5","1.3","0.2","0.2","1.4","1.2","1.4","1.6",NA,NA,NA,NA,NA,"18","F3."
"180","0.1","0","16.4","4.7","13.3","26.5165042944955","18.85","0.1","37.6",NA,NA,NA,NA,NA,NA,"180","F6."
"181","0","0","1.7","0.9","1.2","0.989949493661166","2.2","2.9","1.5",NA,NA,NA,NA,NA,NA,"181","F6."
"182","0","0","26.5","0","7","3.39411254969543","26.6","24.2","29",NA,NA,NA,NA,NA,NA,"182","F6."
"183","0","0","2","0.6","1.2","1.69705627484771","2.4","3.6","1.2",NA,NA,NA,NA,NA,NA,"183","F6."
"184","0.1","0","2.7","2.5","1.1","2.40416305603426","1.8","3.5","0.1",NA,NA,NA,NA,NA,NA,"184","F6."
"185","0","0","10","0.8","12.8","0.353553390593274","3.05","3.3","2.8",NA,NA,NA,NA,NA,NA,"185","F6."
"186","0.1","0","16.3","1.1","11.4","24.2537625946986","18.35","1.2","35.5",NA,NA,NA,NA,NA,NA,"186","F6."
"187","0.1","0","2.9","1.4","0.8","0.636396103067893","2.85","3.3","2.4",NA,NA,NA,NA,NA,NA,"187","F6."
"188","0","0","3.3","1.1","2.1","2.33345237791561","2.95","4.6","1.3",NA,NA,NA,NA,NA,NA,"188","F6."
"189","0","0","18.7","0.4","9.3","20.8596500450032","18.25","3.5","33",NA,NA,NA,NA,NA,NA,"189","F6."
"19","0","0","4.4","0.9","2.1","2.74286954362276","5.96666666666667","4","4.8","9.1",NA,NA,NA,NA,NA,"19","F3."
"190","0.1","0","17.8","3.9","13.2","24.5366053071732","17.95","0.6","35.3",NA,NA,NA,NA,NA,NA,"190","F6."
"191","0","0","2.8","0.7","2","0.777817459305202","2.65","3.2","2.1",NA,NA,NA,NA,NA,NA,"191","F6."
"192","0","0","2","0.8","1.5","1.4142135623731","2.4","3.4","1.4",NA,NA,NA,NA,NA,NA,"192","F6."
"193","0","0","2.7","0","5.5","17.606958851545","16.65","4.2","29.1",NA,NA,NA,NA,NA,NA,"193","F6."
"194","0","0","2.4","0.8","1","1.34350288425444","2.75","3.7","1.8",NA,NA,NA,NA,NA,NA,"194","F6."
"195","1","0","30.7","2.4","7.1","2.05060966544099","37.55","36.1","39",NA,NA,NA,NA,NA,NA,"195","F6."
"196","0","0","38.8","2.5","4.6","3.7476659402887","38.35","35.7","41",NA,NA,NA,NA,NA,NA,"196","F6."
"197","0.2","0","1.7","2.5","1.5","1.20208152801713","1.05","1.9","0.2",NA,NA,NA,NA,NA,NA,"197","F6."
"198","0.1","0","12.6","5","11.7","28.7085353161738","21","0.7","41.3",NA,NA,NA,NA,NA,NA,"198","F6."
"199","0","0","18.6","0.5","10.7","1.13137084989848","3.5","4.3","2.7",NA,NA,NA,NA,NA,NA,"199","F6."
"2","0","0","5.5","0.6","4","4.95412286215565","6.26666666666667","6.5","1.2","11.1",NA,NA,NA,NA,NA,"2","F3."
"20","0","0","2.9","0.8","0.8","0.808290376865476","3.06666666666667","2.2","3.8","3.2",NA,NA,NA,NA,NA,"20","F3."
"200","0","0","3.7","0.9","4.5","1.62634559672906","3.75","4.9","2.6",NA,NA,NA,NA,NA,NA,"200","F6."
"201","0.1","0","26.8","5.8","10.8","16.1927452891719","28.25","16.8","39.7",NA,NA,NA,NA,NA,NA,"201","F6."
"202","0","0","1.1","1.2","1","1.06066017177982","1.15","1.9","0.4",NA,NA,NA,NA,NA,NA,"202","F6."
"203","0.1","0","0.6","1.7","2.6","1.76776695296637","1.35","2.6","0.1",NA,NA,NA,NA,NA,NA,"203","F6."
"204","0.1","0","1.8","2.8","1.2","0.919238815542512","1.55","2.2","0.9",NA,NA,NA,NA,NA,NA,"204","F6."
"205","0","0","1.7","1.1","0.9","0.353553390593274","2.05","2.3","1.8",NA,NA,NA,NA,NA,NA,"205","F6."
"206","0","0","20.6","1.7","11.7","22.8395490323255","16.95","0.8","33.1",NA,NA,NA,NA,NA,NA,"206","F6."
"207","0","0","3.5","1.9","0.3","0","3.3","3.3","3.3",NA,NA,NA,NA,NA,NA,"207","F6."
"208","0","0","0.9","3.4","0.1","0.565685424949238","0.6","1","0.2",NA,NA,NA,NA,NA,NA,"208","F6."
"209","0.1","0","1","3.1","0.1","0.0707106781186547","0.95","0.9","1",NA,NA,NA,NA,NA,NA,"209","F6."
"21","0","0","0.4","0.7","0.1","0.1","0.3","0.2","0.3","0.4",NA,NA,NA,NA,NA,"21","F3."
"210","0.1","0","2.1","0.6","1.6","1.69705627484771","2.6","3.8","1.4",NA,NA,NA,NA,NA,NA,"210","F6."
"211","0","0","2.8","1.8","0.3","1.20208152801713","2.05","2.9","1.2",NA,NA,NA,NA,NA,NA,"211","F7."
"212","0","0","7.1","1.4","3.9","3.46482322781408","7.25","4.8","9.7",NA,NA,NA,NA,NA,NA,"212","F7."
"213","0.1","0","2","2.1","1.9","1.97989898732233","1.8","3.2","0.4",NA,NA,NA,NA,NA,NA,"213","F7."
"214","0","0","2.3","1.3","1.1","2.05060966544099","1.55","3","0.1",NA,NA,NA,NA,NA,NA,"214","F7."
"215","0","0","20.6","0","8.7","0.565685424949236","29.5","29.9","29.1",NA,NA,NA,NA,NA,NA,"215","F7."
"216","0.1","0","4.8","2.9","1.6","0.424264068711928","4.7","4.4","5",NA,NA,NA,NA,NA,NA,"216","F7."
"217","0","0","2.3","1.5","0.7","0.848528137423857","2.7","2.1","3.3",NA,NA,NA,NA,NA,NA,"217","F7."
"218","0","0","8.3","10.8","3.4","0.848528137423857","14","14.6","13.4",NA,NA,NA,NA,NA,NA,"218","F7."
"219","0","0","7.9","1.4","5.3","24.0416305603426","21.8","38.8","4.8",NA,NA,NA,NA,NA,NA,"219","F7."
"22","0","0","7.6","1.1","4.6","4.15812457725836","8.2","5","6.7","12.9",NA,NA,NA,NA,NA,"22","F3."
"220","0","0","0.1","0.8","3.5","2.1920310216783","1.65","3.2","0.1",NA,NA,NA,NA,NA,NA,"220","F7."
"221","0","0","16.4","1","12","20.5768073325285","17.55","3","32.1",NA,NA,NA,NA,NA,NA,"221","F7."
"222","0","0","2.8","0.8","2.4","1.20208152801713","2.55","3.4","1.7",NA,NA,NA,NA,NA,NA,"222","F7."
"223","0","0","3.4","1.3","0.9","0.989949493661166","2.7","3.4","2",NA,NA,NA,NA,NA,NA,"223","F7."
"224","0","0","2.3","1.1","1.6","1.06066017177982","2.05","2.8","1.3",NA,NA,NA,NA,NA,NA,"224","F7."
"225","0","0","12.2","0.7","11.7","19.7989898732233","17.5","3.5","31.5",NA,NA,NA,NA,NA,NA,"225","F7."
"226","0","0","2.4","0.7","12.9","0.919238815542512","2.05","2.7","1.4",NA,NA,NA,NA,NA,NA,"226","F7."
"227","0","0","1","2.6","1.8","2.1920310216783","1.65","3.2","0.1",NA,NA,NA,NA,NA,NA,"227","F7."
"228","0","0","2.6","1.3","0.6","0.707106781186548","2.6","3.1","2.1",NA,NA,NA,NA,NA,NA,"228","F7."
"229","0","0","3.1","1.1","0.6","0.848528137423857","2.9","3.5","2.3",NA,NA,NA,NA,NA,NA,"229","F7."
"23","0","0","7.7","0.7","3.6","4.6776062254106","8.7","5.9","6.1","14.1",NA,NA,NA,NA,NA,"23","F3."
"230","0","0","3.8","1.4","1.6","2.89913780286484","2.05","4.1","0",NA,NA,NA,NA,NA,NA,"230","F7."
"231","0","0","3.2","3.2","0.2","0.212132034355964","3.45","3.3","3.6",NA,NA,NA,NA,NA,NA,"231","F7."
"232","0","0","3.4","2.1","3.2","2.33345237791561","1.85","3.5","0.2",NA,NA,NA,NA,NA,NA,"232","F7."
"233","0","0","3.5","1.2","0.4","0.424264068711929","3.4","3.1","3.7",NA,NA,NA,NA,NA,NA,"233","F7."
"234","0","0","18.4","0.8","12.8","21.6374675043084","19.5","4.2","34.8",NA,NA,NA,NA,NA,NA,"234","F7."
"235","0","0","11.8","0.6","4.8","6.29325035256027","7.95","3.5","12.4",NA,NA,NA,NA,NA,NA,"235","F7."
"236","0","0","2.7","2.1","0.8","0.212132034355964","2.75","2.9","2.6",NA,NA,NA,NA,NA,NA,"236","F7."
"237","0","0","3.7","0.6","0.1","0.565685424949238","3.7","4.1","3.3",NA,NA,NA,NA,NA,NA,"237","F7."
"238","0","0","2.8","2.5","1.5","2.33345237791561","1.75","3.4","0.1",NA,NA,NA,NA,NA,NA,"238","F7."
"239","0","0","2.6","1","0.4","2.12132034355964","1.6","3.1","0.1",NA,NA,NA,NA,NA,NA,"239","F7."
"24","0","0","2.6","2.1","0.6","1.3076696830622","2.6","3.5","3.2","1.1",NA,NA,NA,NA,NA,"24","F3."
"240","0","0","4","0.4","0.4","0","4.5","4.5","4.5",NA,NA,NA,NA,NA,NA,"240","F7."
"241","0.1","0","2","1.4","0.9","0.565685424949238","2","2.4","1.6",NA,NA,NA,NA,NA,NA,"241","F7."
"242","0","0","3.6","1.6","0.7","0.848528137423857","3.9","4.5","3.3",NA,NA,NA,NA,NA,NA,"242","F7."
"243","0.1","0","11","1.2","9","3.94662302903803","10.775","15.6","6.4","12","9.1",NA,NA,NA,NA,"243","F9."
"244","0.1","0","5.1","2.4","1","0.818535277187245","4.85","5.9","4.2","4.2","5.1",NA,NA,NA,NA,"244","F9."
"245","0.2","0","21.2","2.6","14.2","19.1029447991664","18.675","4.3","34.8","35.5","0.1",NA,NA,NA,NA,"245","F9."
"246","0.1","0","13.4","5.3","5.6","5.37990086649683","13.45","18.2","16.4","6","13.2",NA,NA,NA,NA,"246","F9."
"247","0","0","17.3","2.2","10.4","15.5951648489738","22.675","21.4","1.4","37.2","30.7",NA,NA,NA,NA,"247","F9."
"248","0.1","0","17.1","7.6","1.7","1.33759734848222","16.675","18.1","17.5","15.8","15.3",NA,NA,NA,NA,"248","F9."
"249","0.2","0","22.4","0.5","12.1","15.4070059821282","21.625","12","33.2","36.2","5.1",NA,NA,NA,NA,"249","F9."
"25","0","0","7.4","1.1","4.1","5.25769277662107","7.03333333333333","4.2","3.8","13.1",NA,NA,NA,NA,NA,"25","F3."
"250","0.1","0","18.2","2.2","11.4","9.9355841968821","5.925","0.1","1.4","1.4","20.8",NA,NA,NA,NA,"250","F9."
"251","0.5","0","24.1","3.3","14.2","18.1567939534122","25.975","39","38.2","0.1","26.6",NA,NA,NA,NA,"251","F9."
"252","0.2","0","2.7","4.4","1.3","1.8375708603117","2.65","4.4","3.4","2.7","0.1",NA,NA,NA,NA,"252","F9."
"253","0.6","0","34","3.7","14.6","18.1804611235982","25.775","38","39.3","0.1","25.7",NA,NA,NA,NA,"253","F9."
"254","0.2","0","5.2","3.7","0.4","0.499165971062398","4.875","5.4","4.9","4.2","5",NA,NA,NA,NA,"254","F9."
"255","0.1","0","12.9","3.4","4.9","4.72325805632793","11.875","11.1","10.9","18.4","7.1",NA,NA,NA,NA,"255","F9."
"256","0.2","0","5","2.4","0.3","0.427200187265877","4.975","5.1","4.8","4.5","5.5",NA,NA,NA,NA,"256","F9."
"257","0.2","0","19.1","1.6","12.8","13.9341307586803","18.2","22","35.2","13.4","2.2",NA,NA,NA,NA,"257","F9."
"258","0.1","0","4","1.2","2.7","3.34015967682185","4.15","5.5","0.5","2.5","8.1",NA,NA,NA,NA,"258","F9."
"259","0.1","0","19.8","1","14.5","14.8811681889113","20.325","32.4","7.5","7.4","34",NA,NA,NA,NA,"259","F9."
"26","0.1","0","17.7","12.6","0.3","0.763762615825973","17.6333333333333","16.8","18.3","17.8",NA,NA,NA,NA,NA,"26","F3."
"260","0.1","0","11","0.5","10.2","6.49332991101895","7.15","8.9","2.1","2","15.6",NA,NA,NA,NA,"260","F9."
"261","0.2","0","2.4","1.1","2.4","2.48378072032671","3.225","6","2.7","0.1","4.1",NA,NA,NA,NA,"261","F9."
"262","0.1","0","1","1.1","0.8","0.917877987534291","0.875","0.1","0.1","1.4","1.9",NA,NA,NA,NA,"262","F9."
"263","0.1","0","2.6","1.3","0.6","1.38684293751431","2.25","3.1","3.5","0.4","2",NA,NA,NA,NA,"263","F9."
"264","0.3","0","31.4","9.7","13.5","16.8995068961592","39.1","43.8","50.6","47.9","14.1",NA,NA,NA,NA,"264","F9."
"265","0","0","13.6","1.7","9.7","6.02052046476604","6.6","1.2","15.2","5.5","4.5",NA,NA,NA,NA,"265","F9."
"266","0.1","0","2.5","1.4","1.6","1.32790561913614","2.25","3.2","0.7","1.6","3.5",NA,NA,NA,NA,"266","F9."
"267","0","0","1.7","0.9","11.1","15.4045447839266","9.5","1.3","32.6","1.9","2.2",NA,NA,NA,NA,"267","F9."
"268","0","0","26.6","0.8","7.5","4.54972526643093","28.2","31.5","28.1","31.4","21.8",NA,NA,NA,NA,"268","F9."
"269","0","0","16.9","0.7","10.1","12.3362271379867","18.625","7.6","8.5","27.1","31.3",NA,NA,NA,NA,"269","F9."
"27","1.3","0","34.6","0.3","7.8","0.0577350269189634","39.3666666666667","39.4","39.4","39.3",NA,NA,NA,NA,NA,"27","F3."
"270","0.1","0","7.2","1.3","6","4.82243023104879","7.125","8.8","13.1","2.3","4.3",NA,NA,NA,NA,"270","F9."
"271","0","0","21.7","2.6","9.7","9.20701725135055","24.825","17.7","34.7","16.3","30.6",NA,NA,NA,NA,"271","F9."
"272","0.1","0","2.9","2","2.7","2.47116706571342","2.5","5.7","3.1","1.1","0.1",NA,NA,NA,NA,"272","F9."
"273","0.1","0","23.4","4.1","3.9","3.17004206070939","23.525","25.3","18.8","25.4","24.6",NA,NA,NA,NA,"273","F9."
"274","0.1","0","0.8","3","0.2","0.189296944860009","0.425","0.4","0.7","0.3","0.3",NA,NA,NA,NA,"274","F9."
"275","0.2","0","7.4","3.5","2.5","2.94957624075053","6.8","3","8.1","6.2","9.9",NA,NA,NA,NA,"275","F9."
"276","0.1","0","0.7","1.5","0.2","0.645497224367903","0.55","1.5","0.4","0.2","0.1",NA,NA,NA,NA,"276","F9."
"277","0.1","0","0.5","1.8","0.1","1.48632656797444","1.675","0.4","3.8","1","1.5",NA,NA,NA,NA,"277","F9."
"278","0.1","0","3.9","1.8","1.6","1.50194318578744","3.525","4.1","1.4","3.7","4.9",NA,NA,NA,NA,"278","F9."
"279","0.1","0","5.5","2","2.5","2.25831795812724","5.8","4.2","5.4","4.5","9.1",NA,NA,NA,NA,"279","F9."
"28","0","0","25.1","1.5","11.8","12.2696101540894","26.8666666666667","33.8","34.1","12.7",NA,NA,NA,NA,NA,"28","F3."
"280","0.3","0","3.6","2.8","2.3","1.73397424048533","3.4","4","0.9","4.9","3.8",NA,NA,NA,NA,"280","F9."
"281","0.3","0","4.2","4.3","1.9","2.25388553391693","4.2","5.5","2.1","2.5","6.7",NA,NA,NA,NA,"281","F9."
"282","0.2","0","1.5","2.3","1","1.34412301024373","1.5","3.1","0.6","0.2","2.1",NA,NA,NA,NA,"282","F9."
"283","0.1","0","6.3","2.4","4.2","4.02854398842394","6.625","4.8","3.2","6.1","12.4",NA,NA,NA,NA,"283","F9."
"284","0.1","0","5.8","1.9","2.2","2.44267612807483","6.1","5.8","3.7","5.4","9.5",NA,NA,NA,NA,"284","F9."
"285","0.1","0","3.4","2.4","2.4","2.46779253585061","2.75","5.9","1.1","0.5","3.5",NA,NA,NA,NA,"285","F9."
"286","0.1","0","25.8","1","11.7","13.096309912847","21.8","6.3","33.1","15.6","32.2",NA,NA,NA,NA,"286","F9."
"287","0.2","0","5.2","2.1","0.7","0.714142842854285","4.95","4.5","4.8","4.5","6",NA,NA,NA,NA,"287","F9."
"288","0.1","0","6.2","3.1","1.1","1.27671453348037","6.15","6.2","7.8","5.9","4.7",NA,NA,NA,NA,"288","F9."
"289","0.3","0","13.3","3.9","10.4","5.07633397903119","12.225","10.6","11.1","19.5","7.7",NA,NA,NA,NA,"289","F9."
"29","0","0","6.7","9.7","0.4","0.665832811847939","2.43333333333333","2.6","3","1.7",NA,NA,NA,NA,NA,"29","F3."
"290","0.2","0","13.8","3.4","11.1","13.5619565943365","14.9","9.2","9.4","35.1","5.9",NA,NA,NA,NA,"290","F9."
"291","0.1","0","19.5","2.5","12","15.9848626310436","14.125","9.2","9.8","37.2","0.3",NA,NA,NA,NA,"291","F9."
"292","0","0","21.5","1.5","13","18.0941058543015","15.55","0.1","0.1","34.7","27.3",NA,NA,NA,NA,"292","F9."
"293","0.1","0","19.8","2.2","11.3","13.2999686716423","22.425","9.6","12.3","33.5","34.3",NA,NA,NA,NA,"293","F9."
"294","0.3","0","23.3","3.8","14","17.9290267443607","28.45","5.8","44","41.6","22.4",NA,NA,NA,NA,"294","F9."
"295","0.1","0","6.6","4.6","2.7","1.93390796058137","5.9","7.8","5.7","3.3","6.8",NA,NA,NA,NA,"295","F9."
"296","0.1","0","24.9","1.6","12.5","14.8625648302483","21.475","11.9","34.8","33.5","5.7",NA,NA,NA,NA,"296","F9."
"297","0.1","0","21.7","1.3","10.6","14.6002283087172","13.3","12.2","7","33.9","0.1",NA,NA,NA,NA,"297","F9."
"298","0.1","0","26.3","0.9","9","12.9298105167864","22.1","12.3","32.7","33.8","9.6",NA,NA,NA,NA,"298","F9."
"299","0.1","0","27.4","1.3","10.5","17.5260520368964","21.025","13","0.1","35.2","35.8",NA,NA,NA,NA,"299","F9."
"3","0","0","9.8","0.8","7.3","6.84129617348448","10.5333333333333","7.9","5.4","18.3",NA,NA,NA,NA,NA,"3","F3."
"30","0","0","0.6","0","7.9","6.73523075575985","15.7666666666667","19.3","20","8",NA,NA,NA,NA,NA,"30","F3."
"300","0.1","0","21.5","1.6","10.7","10.6073480820294","23.875","14","15.6","34.8","31.1",NA,NA,NA,NA,"300","F9."
"301","0.1","0","7.8","1","4.9","5.59791627899763","6.55","13.8","0.2","5.5","6.7",NA,NA,NA,NA,"301","F9."
"302","0.1","0","4.7","2.8","0.1","0.125830573921179","4.725","4.6","4.7","4.7","4.9",NA,NA,NA,NA,"302","F9."
"303","0.1","0","24.2","1.1","9.2","8.89508291136176","24.675","16.1","32.1","17.9","32.6",NA,NA,NA,NA,"303","F9."
"304","0.1","0","23.2","1.3","11.2","8.17898730487665","27.725","17.1","35.1","25.6","33.1",NA,NA,NA,NA,"304","F9."
"305","0.1","0","28.1","1.2","10.5","15.4581154521932","21","18.5","32.6","0.1","32.8",NA,NA,NA,NA,"305","F9."
"306","0.1","0","31.5","1.1","9.1","6.9245336786434","30.175","19.8","33.4","33.4","34.1",NA,NA,NA,NA,"306","F9."
"307","0","0","10.7","5.6","10.1","11.6740095939656","12.775","9.6","0.9","28.8","11.8",NA,NA,NA,NA,"307","F9."
"308","0.1","0","2.4","1.2","1.5","1.22031416719903","2.375","3.5","1","1.7","3.3",NA,NA,NA,NA,"308","F9."
"309","0","0","14.1","0","8.6","3.20039060116105","4.775","6.8","2.2","8.2","1.9",NA,NA,NA,NA,"309","F9."
"31","0","0","2.4","3.9","0.8","1.32790561913614","3.33333333333333","4.1","1.8","4.1",NA,NA,NA,NA,NA,"31","F3."
"310","1.2","0","27.1","3.3","11.4","10.588161628284","31.425","35.6","15.6","37.8","36.7",NA,NA,NA,NA,"310","F9."
"311","0.1","0","7.6","0.9","7.2","4.78635212522717","7.375","3.4","14.1","4.6","7.4",NA,NA,NA,NA,"311","F9."
"312","0.1","0","18.4","3","13.6","14.4744602662759","15.35","7.3","13.1","36.4","4.6",NA,NA,NA,NA,"312","F9."
"313","0.2","0","17.5","0.8","3.8","0.974679434480896","16.75","16.3","17.7","17.4","15.6",NA,NA,NA,NA,"313","F9."
"314","0","0","2.3","1.2","0.2","0.722841614740048","2.625","1.7","2.4","3.2","3.2",NA,NA,NA,NA,"314","F9."
"315","0.1","0","1","2","1.1","1.3699148392023","0.85","0.3","0.1","2.9","0.1",NA,NA,NA,NA,"315","F9."
"316","0","0","6.4","2","4.5","3.46938995598169","5.75","7.6","9.6","2","3.8",NA,NA,NA,NA,"316","F9."
"317","0.6","0","21.4","3","14","18.4579477010131","31.475","39.3","39.7","3.9","43",NA,NA,NA,NA,"317","F9."
"318","0.2","0","23","1.9","13.6","19.4110793105381","19.35","35.1","37","5.2","0.1",NA,NA,NA,NA,"318","F9."
"319","0.1","0","22.6","3.1","13","16.4439451876164","12.45","0.2","0.1","14.6","34.9",NA,NA,NA,NA,"319","F9."
"32","0","0","0.4","1.9","0.2","0.513160143944688","0.533333333333333","0.4","1.1","0.1",NA,NA,NA,NA,NA,"32","F3."
"320","0.1","0","29.3","0.8","8.4","12.6356638131916","24.5","8.9","33.2","19.7","36.2",NA,NA,NA,NA,"320","F9."
"321","0.1","0","29.4","1.1","8.2","6.54980915752513","30.9","33.5","33.3","21.2","35.6",NA,NA,NA,NA,"321","F9."
